FileName;NumberLayres;NumberNeurons;ActivationFunctions;TrainingFunction;Epochs;Division;TrainRatio;ValRatio;TestRatio;Accuracy;TestAccuracy
model_901_19_12.mat;3;[1000 500 300];tansig hardlim logsig softmax;traingd;1000;dividerand;0.7;0.15;0.15;19.7142857142857;12.3809523809524
Média de ID: 901;3;[1000 500 300];tansig hardlim logsig softmax;traingd;1000;dividerand;0.7;0.15;0.15;19.7142857142857;12.3809523809524
