FileName;NumberLayers;NumberNeurons;ActivationFunctions;TrainingFunction;Epochs;Division;TrainRatio;ValRatio;TestRatio;Accuracy;TestAccuracy;Learning Functions;Learning Rate
model_925_78_35.mat;2;[500 250];tansig tansig softmax;traingd;2000;dividerand;0.7;0.15;0.15;78.5714285714286;35.7142857142857;learngdm learngdm;0.05
model_925_75_29.mat;2;[500 250];tansig tansig softmax;traingd;2000;dividerand;0.7;0.15;0.15;75.8333333333333;29.3650793650794;learngdm learngdm;0.05
model_925_80_34.mat;2;[500 250];tansig tansig softmax;traingd;2000;dividerand;0.7;0.15;0.15;80;34.1269841269841;learngdm learngdm;0.05
model_925_52_6.mat;2;[500 250];tansig tansig softmax;traingd;2000;dividerand;0.7;0.15;0.15;52.9761904761905;6.34920634920635;learngdm learngdm;0.05
model_925_31_11.mat;2;[500 250];tansig tansig softmax;traingd;2000;dividerand;0.7;0.15;0.15;31.9047619047619;11.1111111111111;learngdm learngdm;0.05
model_925_9_7.mat;2;[500 250];tansig tansig softmax;traingd;2000;dividerand;0.7;0.15;0.15;9.76190476190476;7.93650793650794;learngdm learngdm;0.05
model_925_20_9.mat;2;[500 250];tansig tansig softmax;traingd;2000;dividerand;0.7;0.15;0.15;20.1190476190476;9.52380952380952;learngdm learngdm;0.05
model_925_18_9.mat;2;[500 250];tansig tansig softmax;traingd;2000;dividerand;0.7;0.15;0.15;18.2142857142857;9.52380952380952;learngdm learngdm;0.05
model_925_20_9.mat;2;[500 250];tansig tansig softmax;traingd;2000;dividerand;0.7;0.15;0.15;20.952380952381;9.52380952380952;learngdm learngdm;0.05
model_925_14_7.mat;2;[500 250];tansig tansig softmax;traingd;2000;dividerand;0.7;0.15;0.15;14.8809523809524;7.93650793650794;learngdm learngdm;0.05
Média de ID: 925;2;[500 250];tansig tansig softmax;traingd;2000;dividerand;0.7;0.15;0.15;40.3214285714286;16.1111111111111;learngdm learngdm;0.05
