FileName;NumberLayres;NumberNeurons;ActivationFunctions;TrainingFunction;Epochs;Division;TrainRatio;ValRatio;TestRatio;Accuracy;TestAccuracy
model_905_7_4.mat;2;[700 200];poslin poslin softmax;trainscg;5000;dividerand;0.7;0.15;0.15;7.71428571428571;4.76190476190476
Média de ID: 905;2;[700 200];poslin poslin softmax;trainscg;5000;dividerand;0.7;0.15;0.15;7.71428571428571;4.76190476190476
