FileName;NumberLayres;NumberNeurons;ActivationFunctions;TrainingFunction;Epochs;Division;TrainRatio;ValRatio;TestRatio;Accuracy;TestAccuracy
model_906_64_20.mat;1;300;logsig softmax;trainscg;5000;dividerand;0.7;0.15;0.15;64.4285714285714;20.952380952381
Média de ID: 906;1;300;logsig softmax;trainscg;5000;dividerand;0.7;0.15;0.15;64.4285714285714;20.952380952381
