FileName;NumberLayres;NumberNeurons;ActivationFunctions;TrainingFunction;Epochs;Division;TrainRatio;ValRatio;TestRatio;Accuracy;TestAccuracy
model_900_39_8.mat;2;[1000 500];tansig hardlim softmax;traingd;1000;dividerand;0.7;0.15;0.15;39.2857142857143;8.57142857142857
Média de ID: 900;2;[1000 500];tansig hardlim softmax;traingd;1000;dividerand;0.7;0.15;0.15;39.2857142857143;8.57142857142857
