FileName;NumberLayres;NumberNeurons;ActivationFunctions;TrainingFunction;Epochs;Division;TrainRatio;ValRatio;TestRatio;Accuracy;TestAccuracy
model_902_44_11.mat;1;625;tansig softmax;traingd;2000;dividerand;0.7;0.15;0.15;44.7142857142857;11.4285714285714
Média de ID: 902;1;625;tansig softmax;traingd;2000;dividerand;0.7;0.15;0.15;44.7142857142857;11.4285714285714
